"","parentId","stationId","name","Location_Easting","Location_Northing"
"2154","490G00008196","490G00008196","Highview Avenue",520064,192904
"2155","490G00013404","490G00013404","The Grove",519854,192885
"2156","490G00003002","490G00003002","Broadfields Avenue",519631,192821
"2157","490G00006423","490G00006423","Edgwarebury Lane / Edgware Way",519345,192714
"2158","490G00006422","490G00006422","Edgwarebury Gardens",519380,192366
"2159","490G00138W","490G00138W","Liverpool Street Station",533146,181682
"2160","490G00026B","490G00026B","Borough Station",532382.5,179691.5
"2161","490G00003548","490G00003548","Inner London Crown Court",532135.5,179443.5
"2162","490G000644","490G000644","Elephant & Castle / Newington Causeway",532015,179238.5
"2163","490G00010223","490G00010223","Newington Butts",531848,178704
"2164","490G00010925","490G00010925","Penton Place",531723,178489
"2165","490G00121B","490G00121B","Kennington Station",531635,178346
"2166","490G00008656","490G00008656","Kennington Road",531384,177924
"2167","490G00012922","490G00012922","Greyhound Lane / Streatham High Road",530115,170799
"2168","490G01280SA","490G01280SA","Streatham Common Station",529823,170505
"2169","490G00003057","490G00003057","Aberfoyle Road",529652,170339
"2170","490G00004233","490G00004233","Braeside Road",529486,170153
"2171","490G00007531","490G00007531","Greyhound Terrace",529343,169925
"2172","490G00011737","490G00011737","Rowan Crescent",529443,169685
"2173","490G00009338","490G00009338","Longthornton Road",529354,169510
"2174","490G00012930","490G00012930","Streatham Park Cemetery",529308,169354
"2175","490G000049","490G000049","Rosemead Avenue",529544,169065
"2176","490G00010321","490G00010321","Northborough Road",529657,168824
"2177","490G00011609","490G00011609","Robinhood Lane",529427,168648
"2178","490G00013425","490G00013425","Sherwood Park Road",529149,168389
"2179","490G00013150","490G00013150","Tamworth Park",528750,168468
"2180","490G00015306","490G00015306","Pentlands Close",528604,168548
"2181","490G00004911","490G00004911","Cedars Avenue",528436,168642
"2182","490G00013650","490G00013650","Three Kings Pond",528047,168772
"2183","490G000244","490G000244","Upper Green East",527850,168942
"2184","490G00004931","490G00004931","Morden Hall Road / Central Road",526145,168305
"2185","490G00010060","490G00010060","Aberconway Road",525931,168489
"2186","490G00151H","490G00151H","Morden Station",525660,168542
"2187","490G00015270","490G00015270","Chislehurst War Memorial",544392,170187
"2188","490G00005205","490G00005205","Centre Common Road / War Memorial",544236,170307
"2189","490G00010817","490G00010817","Chislehurst / Ashfield Lane",543978,170653
"2190","490G00005204","490G00005204","Chislehurst Sainsbury's",543810,170896
"2191","490G00013496","490G00013496","Ingleby Way",543476,171223
"2192","490G00010478","490G00010478","Oakdene Avenue",543202,171531
"2193","490G00006521","490G00006521","Elmstead Lane",542915,171876
"2194","490G00006254","490G00006254","Dunkery Road / Mottingham Road",542784,171987
"2195","490G00015403","490G00015403","Dunkery Road / Ravensworth Road",542555,171965
"2196","490G00003709","490G00003709","Beaconsfield Road",542305,172066
"2197","490G00005655","490G00005655","Court Farm Road",542052,172060
"2198","490G00006215","490G00006215","Duddington Close",541781,171969
"2199","490G00008073","490G00008073","Henry Cooper Way",541531,171853
"2200","490G00009706","490G00009706","Marvels Lane Primary School",541462,171960
"2201","490G00013403","490G00013403","Marvels Lane / Chinbrook Road",541329,172204
"2202","490G00003290","490G00003290","Amblecote Road",540969,172233
"2203","490G000909","490G000909","Chinbrook Road / Baring Road",540666,172218
"2204","490G01124B","490G01124B","Grove Park Station",540547,172117
"2205","490G00013390","490G00013390","The Green",540241,172069
"2206","490G00010393","490G00010393","Northover",540081,171824
"2207","490G00012324","490G00012324","Downham Way / Southover",540072,171529
"2208","490G00007977","490G00007977","Headcorn Road",539886,171382
"2209","490G00013993","490G00013993","Downham Way / Valeswood Road",539681,171433
"2210","490G00012635","490G00012635","St Barnabas Hall",539449,171567
"2211","490G00007221","490G00007221","Glenbow Road",539234,171530
"2212","490G00011423","490G00011423","Rangefield Road",538978,171410
"2213","490G00004430","490G00004430","Bromley Road / Downham Way",538846,171420
"2214","490G00010528","490G00010528","Old Bromley Road",538673,171568
"2215","490G00012286","490G00012286","Green Man Community Hub",538450,171634
"2216","490G00013572","490G00013572","Southend Lane",538156,171866
"2217","490G00004866","490G00004866","Catford Police Station",538041,172087
"2218","490G000410","490G000410","Bellingham Road",537914,172262
"2219","490G00010248","490G00010248","Newquay Road",537822,172706
"2220","490G00005020","490G00005020","Inchmery Road",537766,172911
"2221","490G00003596","490G00003596","Bargery Road",537661,173141
"2222","490G00015150","490G00015150","Bromley Road / Lewisham Town Hall",537669,173505
"2223","490G00013282","490G00013282","The Catford Centre",537779,173875
"2224","490G00011703","490G00011703","Rosenthal Road",537875,174112
"2225","490G000231","490G000231","Mount Pleasant Road",537891,174404
"2226","490G00009109","490G00009109","Lewisham Hospital",537915,174565
"2227","490G00009113","490G00009113","Lewisham Park",537943,174738
"2228","490G00009111","490G00009111","Lewisham Fire Station",538104,175007
"2229","490G00009105","490G00009105","Lewisham Centre",538289.5,175416.5
"2230","490G000036","490G000036","Lewisham Station   / Loampit Vale",538046,175815
"2231","490G00014229","490G00014229","Warner Road",532465,176762
"2232","490G00011846","490G00011846","Sacred Heart School",532204,176928
"2233","490G00015480","490G00015480","Wyndham Road",531973,177073
"2234","490G00014014","490G00014014","Vassall Road",531842,177155
"2235","490G00004689","490G00004689","St John's School",531741,177218
"2236","490G00008571","490G00008571","John Ruskin Street",531513,177361
"2237","490G00008644","490G00008644","Kennington Park",531333,177474
"2238","490G00172N","490G00172N","Oval Station",531129,177565.5
"2239","490G00003359","490G00003359","Archbishop Tenison's School",530903,177702
"2240","490G00007806","490G00007806","Harleyford Road / Durham Street",530694,177896
"2241","490G00007550","490G00007550","Vauxhall Bridge / Millbank",530026,178243
"2242","490G000692","490G000692","John Prince's Street / Oxford Circus",528964,181255
"2243","490G00011763","490G00011763","Sloane Square Stn  / Lower Sloane St",528024,178578
"2244","490G00005063","490G00005063","Royal Hospital Chelsea",528194,178299
"2245","490G01234S","490G01234S","Queenstown Road Station",528765,176644
"2246","490G00012161","490G00012161","Silverthorne Road",528692,176470
"2247","490G00011163","490G00011163","Prairie Street",528619,176156
"2248","490G00014192","490G00014192","Queenstown Road / Wandsworth Road",528567,175816
"2249","490G00005919","490G00005919","Sacred Heart House",528641,175469
"2250","490G00004912","490G00004912","Cedars Road / Clapham Common North Side",528687,175265
"2251","490G00013803","490G00013803","Royal Trinity Hospice",528896,175263
"2252","490G000460","490G000460","Clapham Common Old Town",529119,175421
"2253","490G00020135","490G00020135","The Pavement",529233,175405
"2254","490G00050A","490G00050A","Clapham Common Station",529421,175306
"2255","490G00010776","490G00010776","Park Hill",529765,175043
"2256","490G00003796","490G00003796","Bedford Road",529981,175073
"2257","490G00009460","490G00009460","Lyham Road",530091,174840
"2258","490G00005350","490G00005350","Clarence Avenue",530080,174634
"2259","490G00016810","490G00016810","Rosebery Road",530043,174357
"2260","490G00013621","490G00013621","Thorncliffe Road",529992,174096
"2261","490G00003472","490G00003472","Kings Avenue / Atkins Road",529936,173829
"2262","490G00010243","490G00010243","Atkins Road / New Park Road",530113,173679
"2263","490G00012931","490G00012931","Streatham Place",530310,173565
"2264","490G000968","490G000968","Leigham Court Rd / Streatham Hill Stn",530322,172635
"2265","490G00018820","490G00018820","Streatham Close",530422,172479
"2266","490G00006259","490G00006259","Dunraven School",530576,172296
"2267","490G00013999","490G00013999","Leigham Court Road / Valley Road",531019,172095
"2268","490G00012886","490G00012886","St Peters Church",531151,171958
"2269","490G00008590","490G00008590","Julian's Primary School",531185,171678
"2270","490G00009038","490G00009038","Leaf Grove",531210,171404
"2271","490G00014789","490G00014789","Leigham Court Road / Streatham Common",531204,171119
"2272","490G00011837","490G00011837","Ryecroft Road",531517,171050
"2273","490G00015314","490G00015314","Crown Lane / Crown Point",531695,171010
"2274","490G00013686","490G00013686","Tivoli Road",531990,171003
"2275","490G00010452","490G00010452","Norwood School",532303,171005
"2276","490G00007870","490G00007870","Harrow Weald Bus Garage",515042,190970
"2277","490G00014327","490G00014327","Weald Lane",515153,190682
"2278","490G00008255","490G00008255","Hindes Road",515660,188619
"2279","490G00019800","490G00019800","Harrow Town Centre / St John's Road",515644,188364
"2280","490G00008984","490G00008984","Lascelles Avenue",514763,187725
"2281","490G000805","490G000805","Whitmore Road",514430,187490
"2282","490G00011122","490G00011122","Porlock Avenue",514230,187174
"2283","490G00006218","490G00006218","Dudley Road",514462,186981
"2284","490G00012026","490G00012026","Grange Road",514580,186779
"2285","490G00211G","490G00211G","South Harrow Station",514225,186352
"2286","490G00015183","490G00015183","Corbins Lane",513993,186035
"2287","490G00012689","490G00012689","St Gabriel's Church",513857,185828
"2288","490G00003203","490G00003203","Station Parade",513715,185629
"2289","490G000482","490G000482","Danemead Grove",513694,185400
"2290","490G00010390","490G00010390","Northolt Fire Station",513796,185193
"2291","490G00014840","490G00014840","Wood End Lane",513701,184818
"2292","490G00014995","490G00014995","Dilston Close",511453,182986
"2293","490G00008784","490G00008784","Kingshill Avenue",511308,182756
"2294","490G00003647","490G00003647","Barnhill Community High School",511224,182406
"2295","490G00014711","490G00014711","Shakespeare Avenue",511160,182074
"2296","490G00012032","490G00012032","Shaftesbury Waye",511000,181563
"2297","490G00013384","490G00013384","The Grapes",510727,181086.5
"2298","490G00008109","490G00008109","Hesa Road",510500,180887
"2299","490G00011170","490G00011170","Precinct Road",510395,180665
"2300","490G00003512","490G00003512","Avondale Drive",510264,180418
"2301","490G00006384","490G00006384","East Way",510171,180259
"2302","490G00006701","490G00006701","Fairdale Gardens",510039,180044
"2303","490G000162","490G000162","Hayes Town",509832,179808
"2304","490G01144N","490G01144N","Hayes and Harlington Station",509708,179418
"2305","490G00006702","490G00006702","Fairey Corner",509474,179178
"2306","490G00011489","490G00011489","Redmead Road",509329,178835
"2307","490G00007812","490G00007812","Croyde Avenue",509275,178691
"2308","490G00007808","490G00007808","Brickfield Lane",508750,177889
"2309","490G00009567","490G00009567","Manse Close",508729,177580
"2310","490G00014434","490G00014434","West End Lane",508828,177256
"2311","490G00004149","490G00004149","Mondial Way",508113,176922
"2312","490G00008649","490G00008649","Camberwell New Road",531205,177621
"2313","490G00006796","490G00006796","Fentiman Road",531049,177361
"2314","490G00006134","490G00006134","Dorset Road",530936,177180
"2315","490G00003164","490G00003164","Albert Square",530836,177012
"2316","490G00008970","490G00008970","Lansdowne Way",530622,176674
"2317","490G000769","490G000769","Clapham Road / Stockwell Station",530467,176431
"2318","490G00013907","490G00013907","Union Road",530280,176169
"2319","490G00020113","490G00020113","Clapham Nth & High Street Stns",529988,175657
"2320","490G00012768","490G00012768","St Luke's Avenue",529734,175458
"2321","490G00000286","490G00000286","Nelson's Row",529610,175380
"2322","490G00050G","490G00050G","Clapham Common Station",529402,175216
"2323","490G00006520","490G00006520","Elms Road / Windmill on The Common",529058,174701
"2324","490G00009474","490G00009474","Lynette Avenue",528943,174499
"2325","490G00052SD","490G00052SD","Clapham South Station",528814,174232
"2326","490G00003175","490G00003175","Alderbrook Road",528797,173872
"2327","490G00003561","490G00003561","Balham New Road",528697,173570
"2328","490G00012C","490G00012C","Balham Station",528500,173276
"2329","490G00006209","490G00006209","Du Cane Court",528387,173039
"2330","490G00013949","490G00013949","Upper Tooting Park",528253,172712
"2331","490G00233G","490G00233G","Tooting Bec Station",528065,172381
"2332","490G00008612","490G00008612","Dafforne Road",527898,172239
"2333","490G00009484","490G00009484","Lynwood Road",527757,172034
"2334","490G00005921","490G00005921","Broadwater Road",527621,171737
"2335","490G000906","490G000906","Tooting Broadway  / Sth Thames College",527434,171430
"2336","490G00010468","490G00010468","Nutwell Street",527333,171241
"2337","490G00009332","490G00009332","Longley Road",527195,171025
"2338","490G00014149","490G00014149","Walpole Road",526998,170733
"2339","490G00055A","490G00055A","Colliers Wood Station",526811,170413
"2340","490G00009830","490G00009830","Merton Abbey",526423,170132
"2341","490G00007938","490G00007938","Abbey Road",526259,170113
"2342","490G00216C","490G00216C","South Wimbledon Station",525862,170057
"2343","490G000867","490G000867","Morden Road / South Wimbledon Station",525790,169950
"2344","490G02060A","490G02060A","Morden Road Tram Stop",525814,169535
"2345","490G000486","490G000486","Dorset Road",525851,169075
"2346","490G00010020","490G00010020","Kenley Road",525894,168749
"2347","490G000892","490G000892","London Road / Morden Station",525751,168607
"2348","490G00009118","490G00009118","Shardeloes Road / Lewisham Way",536677,176672
"2349","490G00012652","490G00012652","St Donatts Road",536540,176434
"2350","490G00016813","490G00016813","Vesta Road",536523,176296
"2351","490G00009913","490G00009913","Millmark Grove",536540,176030
"2352","490G04392A","490G04392A","Brockley Station",536539,175654
"2353","490G00012538","490G00012538","St Andrew's Church / Wickham Road",536615,175414
"2354","490G00004264","490G00004264","Braxfield Road",536690,175132
"2355","490G00005942","490G00005942","Dalrymple Road",536577,174937
"2356","490G01076A","490G01076A","Crofton Park Station",536468,174677
"2357","490G00004395","490G00004395","Brockley Jack",536409,174539
"2358","490G00009502","490G00009502","Maclean Road",536303,174272
"2359","490G00004399","490G00004399","Brockley Rise / Chandos",536207,173958
"2360","490G00006242","490G00006242","Duncombe Hill",536173,173841
"2361","490G00004396","490G00004396","Brockley Park",536127,173599
"2362","490G00005716","490G00005716","Brockley Rise / Cranston Road",536149,173357
"2363","490G00005717","490G00005717","Kilmorie Road",536197,173292
"2364","490G00008437","490G00008437","Hurstbourne Road",536459,173301
"2365","490G00004124","490G00004124","Blythe Vale",536727,173311
"2366","490G00006767","490G00006767","St Dunstans College",537069,173406
"2367","490G000444","490G000444","Catford & Catford Bridge Stations",537392,173584
"2368","490G00009117","490G00009117","Catford Road / Lewisham Town Hall",537658,173638
"2369","490G00011056","490G00011056","Plassy Road",537875,173670
"2370","490G00008318","490G00008318","Holy Cross School",538091,173441
"2371","490G00012684","490G00012684","Sangley Road / St Fillans Road",538350,173358
"2372","490G00012534","490G00012534","Torridon Road / St Andrews Church",538948,173399
"2373","490G00004506","490G00004506","Brownhill Road",538935,173612
"2374","490G00008260","490G00008260","Torridon Road / Hither Green Lane",539066,173900
"2375","490G00006243","490G00006243","Duncrievie Road",538958,174061
"2376","490G00015429","490G00015429","Springbank Road / Hither Green Station",539101,174198
"2377","490G01271SB","490G01271SB","St Mary Cray Station",546694,168407
"2378","490G00015962","490G00015962","Murray Road",546860,168581
"2379","490G00010455","490G00010455","Nugent Retail Park",547017,168166
"2380","490G00012563","490G00012563","Stanley Way",546943,167834
"2381","490G00008673","490G00008673","Kent Road",546892,167635
"2382","490G00004801","490G00004801","High Street / Carlton Parade",546640,166835
"2383","490G00010635","490G00010635","High Street / Church Hill",546421,166566
"2384","490G00019892","490G00019892","High Street / Orpington War Memorial",546144,166003
"2385","490G00013818","490G00013818","Tubbenden Lane",545674,165709
"2386","490G01220B","490G01220B","Orpington Station",545368,165806
"2387","490G00011150","490G00011150","Pound Court Drive",544790,165835
"2388","490G00005788","490G00005788","Crofton Lane / Crofton Road",544565,165947
"2389","490G00012952","490G00012952","St Thomas Drive",544618,166126
"2390","490G00011033","490G00011033","Place Farm Avenue",544763,166471
"2391","490G00005792","490G00005792","Crofton School",544834,166692
"2392","490G00008551","490G00008551","Jersey Drive",544647,167118
"2393","490G000703","490G000703","Queensway / Petts Wood Station",544323,167557
"2394","490G00010977","490G00010977","Petts Wood Library",544204,167670
"2395","490G00005738","490G00005738","Crescent Drive",543930,167537
"2396","490G00010693","490G00010693","Oxhawth Crescent / East Arm",543692,167528
"2397","490G00010694","490G00010694","Oxhawth Crescent / West Arm",543370,167610
"2398","490G00004055","490G00004055","Southborough Lane / Blackbrook Lane",542939,167703
"2399","490G00013351","490G00013351","The Fairway",542755,167626
"2400","490G00012253","490G00012253","Southborough Library",542270,167591
"2401","490G00005838","490G00005838","Newton Terrace",541903,167503
"2402","490G00008573","490G00008573","Bromley Common / The Crown",541654,167625
"2403","490G00012309","490G00012309","Southlands Road",541338,167962
"2404","490G00008330","490G00008330","Homesdale Road",541107,168135
"2405","490G00003934","490G00003934","Bertha James Day Centre",540813,168388
"2406","490G00004423","490G00004423","Cromwell Avenue",540565,168544
"2407","490G00004410","490G00004410","Elmfield Road / The Mall",540380,169015
"2408","490G00004435","490G00004435","Bromley Town Hall",540377,169376
"2409","490G00004409","490G00004409","High Street / Market Square",540129,169382
"2410","490G00004419","490G00004419","Bromley Magistrates Court",539978,169564
"2411","490G00006765","490G00006765","Farwig Lane",539833,169950
"2412","490G00014230","490G00014230","Warner Road",539721,170179
"2413","490G00010748","490G00010748","Park Avenue",539532,170490
"2414","490G00004418","490G00004418","Bromley Court Hotel",539361,170661
"2415","490G00004422","490G00004422","Bromley Hill Cemetery",539209,170817
"2416","490G00003438","490G00003438","Ashgrove Road",538974,171144
"2417","490G00015265","490G00015265","Greenwich South Street / Blackheath Road",537979,176850
"2418","490G00003411","490G00003411","Ashburnham Grove",538086,177058
"2419","490G01123L","490G01123L","Greenwich Station",538127,177269
"2420","490G00007513","490G00007513","Greenwich High Road / Roan Street",538287,177503
"2421","490G00011605","490G00011605","Riverside Youth Club",536546,178497
"2422","490G00007582","490G00007582","Windlass Place",536558,178670
"2423","490G00016665","490G00016665","Grove Street / Plough Way",536544,178874
"2424","490G00006258","490G00006258","Dunnage Crescent",536422,178874
"2425","490G00015001","490G00015001","Yeoman Street",536085,178888
"2426","490G00229O","490G00229O","Surrey Quays Station",535615,178908
"2427","490G00011723","490G00011723","Rotherhithe Police Station",535399.5,179163
"2428","490G000438","490G000438","Canada Water Bus Station",535456,179471.5
"2429","490G000670","490G000670","Neptune Street / St Olaves Estate",535176,179410
"2430","490G00012349","490G00012349","Southwark Park",534949,179568.5
"2431","490G00006202","490G00006202","Drummond Road",534614.5,179499
"2432","490G00021W","490G00021W","Bermondsey Station",534400.5,179451.5
"2433","490G000765","490G000765","St James's Road",534231,179441
"2434","490G00003034","490G00003034","Jamaica Road / Abbey Street",534061,179522.5
"2435","490G00006091","490G00006091","Dockhead",533902,179640.5
"2436","490G00013154","490G00013154","Tanner Street",533727,179737
"2437","490G00013745","490G00013745","Boss Street",533581.5,179862
"2438","490G00019766","490G00019766","Tooley Street / City Hall",533335,180037
"2439","490G00139R","490G00139R","London Bridge Station",532902.5,180280
"2440","490G000557","490G000557","Bank Station  / King William Street",532773,180992
"2441","490G00013194","490G00013194","Drapers Field",538458,185548
"2442","490G00020129","490G00020129","Chobham Academy",538213,185077
"2443","490G18554E","490G18554E","Stratford International Station",538275,184847
"2444","490G00019793","490G00019793","Stratford City Bus Station",538522,184583
"2445","490G00020204","490G00020204","Warton Road",538330,183806
"2446","490G00003025","490G00003025","Abbey Lane",538319,183535
"2447","490G000422","490G000422","Bow Flyover",537994,183140
"2448","490G00020188","490G00020188","Ocean Estate",535905,182191
"2449","490G00012153","490G00012153","Sidney Street",535018,181906
"2450","490G000793","490G000793","Whitechapel Stn  / Royal London Hosp",534670,181782
"2451","490G000492","490G000492","Duke's Place",533420,181266
"2452","490G05524E","490G05524E","Shoreditch High Street Station",533425,182102
"2453","490G00005910","490G00005910","Curtain Road",533307,182309
"2454","490G00011448","490G00011448","Ravey Street",533121,182467
"2455","490G000669","490G000669","Old Street Roundabout",532732,182570
"2456","490G00010012","490G00010012","Moorfields Eye Hospital",532565,182719
"2457","490G00014780","490G00014780","Windsor Terrace",532361,182797
"2458","490G00004937","490G00004937","Central Street",531936,182961
"2459","490G000390","490G000390","Angel Islington",531526,183115
"2460","490G00003554","490G00003554","Cleveland Terrace",526371,181374
"2461","490G00008447","490G00008447","Marble Arch / Bayswater Road",527549,180922
"2462","490G00008446","490G00008446","Hyde Park Street",527300,180875
"2463","490G00014055","490G00014055","Victoria Gate",527009,180821
"2464","490G00133B","490G00133B","Lancaster Gate Station",526726,180764
"2465","490G00009081","490G00009081","Leinster Terrace",526345,180665
"2466","490G00011121","490G00011121","Porchester Terrace",526112,180616
"2467","490G00187B","490G00187B","Queensway Station",525823,180575
"2468","490G00010727","490G00010727","Palace Court",525629,180551
"2469","490G00019162","490G00019162","Notting Hill Gate Stn  / Hillgate St",525129,180396
"2470","490G00113G","490G00113G","Holland Park",524672.5,180232
"2471","490G00113G","490G00113G","Holland Park Station",524672.5,180232
"2472","490G00010305","490G00010305","Norland Square",524251,180045
"2473","490G00008651","490G00008651","Royal Crescent",524040,179975
"2474","490G00203A","490G00203A","Shepherd's Bush Station",523669,179838
"2475","490G000741","490G000741","Shepherd's Bush Market Station",523124,180007
"2476","490G00006065","490G00006065","Loftus Road",522947,180050
"2477","490G00004111","490G00004111","Bloemfontein Road",522703,180085
"2478","490G00003110","490G00003110","Adelaide Grove",522471,180078
"2479","490G00008607","490G00008607","Galloway Road",522296,180076
"2480","490G00003746","490G00003746","Wormholt Road",522138,180094
"2481","490G00003456","490G00003456","Askew Road",521958,180103
"2482","490G00013612","490G00013612","Third Avenue",521632,180084
"2483","490G00004438","490G00004438","Bromyard Avenue",521418.5,180090
"2484","490G00008976","490G00008976","Larden Road",521249.5,180079.5
"2485","490G00006312","490G00006312","East Acton Lane",521059,180063.5
"2486","490G000455","490G000455","Christchurch",517682,180704
"2487","490G00006296","490G00006296","Ealing Police Station",517325,180614
"2488","490G00010362","490G00010362","Northfield Avenue",516783,180458
"2489","490G00005297","490G00005297","Church Road",515742,180196
"2490","490G00012638","490G00012638","St Bernard's Gatehouse / Windmill Park",514619,180172
"2491","490G00008498","490G00008498","Iron Bridge",514098,180246
"2492","490G00009465","490G00009465","Lyndhurst Avenue",513830,180304
"2493","490G00015281","490G00015281","Dormer's Wells Lane",513543,180380
"2494","490G00012244","490G00012244","Southall Park",513291,180381
"2495","490G00013594","490G00013594","Southall Police Station",512999,180349
"2496","490G00018993","490G00018993","Alexandra Avenue",512612,180402
"2497","490G00010344","490G00010344","Abbotts Road",512341,180461
"2498","490G00013805","490G00013805","Trinity Road",512065,180527
"2499","490G00013409","490G00013409","Hayes Bridge",511813,180581
"2500","490G00006026","490G00006026","Delamere Road",511610,180625
"2501","490G00012398","490G00012398","Springfield Road",511299,180802
"2502","490G00007944","490G00007944","Hayes By-Pass",511108,180823
"2503","490G00004920","490G00004920","Central Avenue",510365,181169
"2504","490G00003873","490G00003873","Belmore Parade",510139,181283
"2505","490G00005294","490G00005294","Church Road",509965,181391
"2506","490G00008962","490G00008962","Uxbridge County Court",509659,181569
"2507","490G00011690","490G00011690","Rosedale Park",509412,181665
"2508","490G00010802","490G00010802","Park Road",509222,181711
"2509","490G00007946","490G00007946","Hayes End",508889,181811
"2510","490G00010032","490G00010032","Morgans Lane",508583,181890
"2511","490G00014426","490G00014426","West Drayton Road",508336,182039
"2512","490G00008013","490G00008013","New Road",508113,182156
"2513","490G00009069","490G00009069","Lees Road",507772,182387
"2514","490G00008227","490G00008227","Hillingdon Primary School",507568,182552
"2515","490G00013991","490G00013991","Long Lane",507407,182662
"2516","490G00005539","490G00005539","Coney Green",507096,182870
"2517","490G00008221","490G00008221","St John's Church",506725,182910
"2518","490G00008220","490G00008220","Hillingdon Cemetery",506487,182933
"2519","490G00013396","490G00013396","The Greenway",506159,183072
"2520","490G00009602","490G00009602","Manor Waye",506010,183463
"2521","490G00012537","490G00012537","St Andrew's Church",505993,183767
"2522","490G00005325","490G00005325","Civic Centre",505798,183946
"2523","490G00005845","490G00005845","Crown Walk",505311,184074
"2524","490G00015585","490G00015585","Belmont Road",505507,184262
"2525","490G00009037","490G00009037","Threadneedle Street",533052,181205
"2526","490G00006411","490G00006411","Shoreditch High St / Bethnal Green Road",533480,182360
"2527","490G00019062","490G00019062","Waterson Street",533416,182789
"2528","490G000509","490G000509","Hoxton Station  / Geffrye Museum",533448,182952
"2529","490G00000390","490G00000390","Pearson Street",533460,183303
"2530","490G00012445","490G00012445","St Leonard's Hospital",533464,183433
"2531","490G00008893","490G00008893","Laburnum Street",533470,183609
"2532","490G00006170","490G00006170","Haggerston Station",533472,183899
"2533","490G00009859","490G00009859","Middleton Road",533486,184258
"2534","490G06929C","490G06929C","Dalston Junction Station",533504,184603
"2535","490G00003004","490G00003004","Clarence Road / Narrow Way",534887,185197
"2536","490G00015383","490G00015383","Powerscroft Road / Lower Clapton Road",535164,185559
"2537","490G00011157","490G00011157","Chatsworth Road",535452,185911
"2538","490G00010470","490G00010470","Millfields Road / Clapton Park",535619,186065
"2539","490G00010662","490G00010662","Oswald Street",535923,186158
"2540","490G00020008","490G00020008","Mandeville Street",536061,185988
"2541","490G00005980","490G00005980","Daubeney Road",536168,185782
"2542","490G00011494","490G00011494","Redwald Road",535900,185668
"2543","490G00003067","490G00003067","Brooksby's Walk",535725,185456
"2544","490G00008327","490G00008327","Homerton Hospital",535714,185259
"2545","490G00005858","490G00005858","Croydon Library",532420,165420
"2546","490G00006706","490G00006706","Fairfield Halls",532564,165468
"2547","490G000824","490G000824","West Croydon Bus Station",532225,166157
"2548","490G00009743","490G00009743","Canterbury Road",531537,167010
"2549","490G00004343","490G00004343","Brigstock Road / London Road",531357,167757
"2550","490G00004342","490G00004342","Whitehorse Manor-Brigstock Site",531569,167916
"2551","490G00010465","490G00010465","Nutfield Road",531760,168039
"2552","490G00019036","490G00019036","Thornton Heath Library",531925,168133
"2553","490G00004471","490G00004471","Brook Road",532145,168260
"2554","490G01294C","490G01294C","Thornton Heath Station",532325,168337
"2555","490G00020368","490G00020368","Parchmore Methodist Church",532249,168671
"2556","490G00011901","490G00011901","Sandfield Road",532086,168991
"2557","490G00010790","490G00010790","Park Lawn",531989,169112
"2558","490G00005647","490G00005647","County Road",531854,169347
"2559","490G00007474","490G00007474","Green Lane Post Office",531745,169560
"2560","490G00008650","490G00008650","Kensington Avenue",531533,169782
"2561","490G00010300","490G00010300","Norbury Hill",531292,169951
"2562","490G00005663","490G00005663","Courtland Avenue",530893,170119
"2563","490G00008618","490G00008618","Kempshott Road",530268,170553
"2564","490G00003598","490G00003598","Barrhill Road",530373,172976
"2565","490G00005234","490G00005234","Christchurch Road",530417,173401
"2566","490G000652","490G000652","Euston Bus Station",529660,182620
"2567","490G00152G","490G00152G","Mornington Cr Stn / Camden Tn Library",529168.5,183328.333333333
"2568","490G00142G","490G00142G","Manor House Station",532145.5,187547.5
"2569","490G00014812","490G00014812","Woodberry Grove",532359,187667
"2570","490G00003304","490G00003304","Bethune Road",532790,187932
"2571","490G00005718","490G00005718","Cranwich Road",532969,187959
"2572","490G01265B","490G01265B","Stamford Hill Station",533461,187897
"2573","490G01265B","490G01265B","Stamford Hill",533461,187897
"2574","490G00005339","490G00005339","Clapton Common",534155,187600
"2575","490G00010645","490G00010645","Osbaldeston Road",534362,187421
"2576","490G00006833","490G00006833","Jessam Avenue",534513,187152
"2577","490G00011710","490G00011710","Rossington Street",534590,186853
"2578","490G01070N","490G01070N","Clapton Station",534749,186610
"2579","490G00009896","490G00009896","Millfields Road",534968,185821
"2580","490G00005341","490G00005341","Clapton Square",535022,185242
"2581","490G00010154","490G00010154","Pembury Circus",534708,185184
"2582","490G00014377","490G00014377","Well Street",534894,184052
"2583","490G00010555","490G00010555","Old Ford Road",534946,183016
"2584","490G00022A","490G00022A","Bethnal Green Station",534989,182814
"2585","490G00013648","490G00013648","Three Colts Lane",535035,182479
"2586","490G00004945","490G00004945","Cephas Street",535045,182249
"2587","490G00005965","490G00005965","Darling Row",534973,182040
"2588","490G00004282","490G00004282","Brent Cross Shopping Centre",523241,187832
"2589","490G00013675","490G00013675","Tilling Road",523069,187469
"2590","490G00012590","490G00012590","Staples Corner Retail Park",522796,187067
"2591","490G000254","490G000254","Gladstone Park Gardens",523297,186467
"2592","490G000472","490G000472","Sheldon Road",523770,185562
"2593","490G00003338","490G00003338","Anson Road",523666,185337
"2594","490G00270W","490G00270W","Willesden Green Station",523471,184877
"2595","490G00014706","490G00014706","Willesden Lane",523259,184702
"2596","490G00014701","490G00014701","Pound Lane",522131,184765
"2597","490G00003711","490G00003711","Beaconsfield Road",521873,184814
